apparentTemperature,cloudCover,datetime,dewPoint,humidity,icon,lat,long,ozone,precipIntensity,precipProbability,precipType,pressure,station_id,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
26.88,0.0,2018-05-07 07:00:00,10.13,0.35,clear-day,51.46598327,0.184877127,324.29,0.0,0.0,,1017.78,BX1,Clear,26.88,1525701600,4.0,10.0,101,8.5,7.15
26.96,0.0,2018-05-07 08:00:00,9.68,0.34,clear-day,51.46598327,0.184877127,324.15,0.0,0.0,,1017.27,BX1,Clear,26.96,1525705200,3.0,10.0,102,8.7,7.23
26.79,0.0,2018-05-07 09:00:00,9.2,0.33,clear-day,51.46598327,0.184877127,323.89,0.0,0.0,,1016.84,BX1,Clear,26.79,1525708800,2.0,10.0,101,9.21,7.33
26.08,0.0,2018-05-07 10:00:00,8.67,0.33,clear-day,51.46598327,0.184877127,323.57,0.0,0.0,,1016.48,BX1,Clear,26.08,1525712400,1.0,10.0,97,9.83,7.39
24.78,0.0,2018-05-07 11:00:00,8.27,0.35,clear-day,51.46598327,0.184877127,323.38,0.0,0.0,,1016.24,BX1,Clear,24.78,1525716000,0.0,10.0,94,10.16,7.28
22.14,0.0,2018-05-07 12:00:00,8.04,0.4,clear-day,51.46598327,0.184877127,323.38,0.0,0.0,,1016.27,BX1,Clear,22.14,1525719600,0.0,10.0,93,9.95,7.0
19.09,0.0,2018-05-07 13:00:00,7.93,0.48,clear-night,51.46598327,0.184877127,323.44,0.0,0.0,,1016.43,BX1,Clear,19.09,1525723200,0.0,10.0,93,9.45,6.57
16.72,0.0,2018-05-07 14:00:00,7.91,0.56,clear-night,51.46598327,0.184877127,323.63,0.0,0.0,,1016.43,BX1,Clear,16.72,1525726800,0.0,9.32,92,8.83,6.0
15.36,0.0,2018-05-07 15:00:00,8.04,0.62,clear-night,51.46598327,0.184877127,324.1,0.0,0.0,,1016.11,BX1,Clear,15.36,1525730400,0.0,9.32,90,8.02,5.18
1.59,,2018-03-30 16:00:00,3.18,0.91,clear-night,51.522287,-0.12584800000000002,,,,rain,992.03,BL0,Clear,4.57,1522450800,,6.53,194,,8.0
1.66,,2018-03-30 17:00:00,2.89,0.89,clear-night,51.522287,-0.12584800000000002,,,,rain,992.11,BL0,Clear,4.52,1522454400,,7.1,189,,7.56
1.49,,2018-03-30 18:00:00,2.39,0.87,clear-night,51.522287,-0.12584800000000002,,,,rain,992.38,BL0,Clear,4.43,1522458000,,7.19,199,,7.75
1.18,,2018-03-30 19:00:00,2.4,0.89,clear-night,51.522287,-0.12584800000000002,,,,rain,992.63,BL0,Clear,4.1,1522461600,,7.17,197,,7.45
1.23,,2018-03-30 20:00:00,2.29,0.88,clear-night,51.522287,-0.12584800000000002,,,,rain,992.65,BL0,Clear,4.12,1522465200,,7.12,204,,7.37
1.27,,2018-03-30 21:00:00,2.63,0.9,clear-night,51.522287,-0.12584800000000002,,,,rain,992.92,BL0,Clear,4.16,1522468800,,7.19,201,,7.37
1.56,,2018-03-30 22:00:00,2.67,0.9,clear-night,51.522287,-0.12584800000000002,,,,rain,993.29,BL0,Clear,4.21,1522472400,,7.02,195,,6.7
1.53,1.0,2018-03-30 23:00:00,2.43,0.88,cloudy,51.522287,-0.12584800000000002,,,,rain,993.75,BL0,Overcast,4.21,1522476000,,6.91,190,,6.79
1.92,1.0,2018-03-31 00:00:00,2.86,0.88,cloudy,51.522287,-0.12584800000000002,,,,rain,994.31,BL0,Overcast,4.67,1522479600,,6.72,191,,7.3
2.55,1.0,2018-03-31 01:00:00,2.73,0.83,cloudy,51.522287,-0.12584800000000002,,,,rain,994.82,BL0,Overcast,5.38,1522483200,,6.74,202,,8.1
3.27,1.0,2018-03-31 02:00:00,2.92,0.82,cloudy,51.522287,-0.12584800000000002,,,,rain,995.37,BL0,Overcast,5.73,1522486800,,6.25,212,,7.07
4.06,1.0,2018-03-31 03:00:00,3.45,0.84,cloudy,51.522287,-0.12584800000000002,,,,rain,996.06,BL0,Overcast,5.97,1522490400,,5.9,219,,5.58
4.14,1.0,2018-03-31 04:00:00,3.62,0.85,cloudy,51.522287,-0.12584800000000002,,,,rain,996.8,BL0,Overcast,5.91,1522494000,,7.05,242,,5.13
4.24,1.0,2018-03-31 05:00:00,4.26,0.89,cloudy,51.522287,-0.12584800000000002,,,,rain,997.28,BL0,Overcast,5.89,1522497600,,7.21,250,,4.87
5.17,1.0,2018-03-31 06:00:00,4.53,0.85,cloudy,51.522287,-0.12584800000000002,,,,rain,997.73,BL0,Overcast,6.91,1522501200,,7.42,272,,5.57
5.84,0.75,2018-03-31 07:00:00,4.17,0.81,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,998.07,BL0,Mostly Cloudy,7.2,1522504800,,6.88,297,,4.71
6.14,0.75,2018-03-31 08:00:00,4.06,0.77,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,998.7,BL0,Mostly Cloudy,7.91,1522508400,,7.57,312,,6.19
6.16,0.75,2018-03-31 09:00:00,3.79,0.72,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,999.33,BL0,Mostly Cloudy,8.48,1522512000,,7.57,300,,8.82
5.62,0.75,2018-03-31 10:00:00,3.76,0.74,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,1000.0,BL0,Mostly Cloudy,8.07,1522515600,,7.33,304,,9.04
4.02,0.75,2018-03-31 11:00:00,4.21,0.83,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,1000.95,BL0,Mostly Cloudy,6.94,1522519200,,7.2,310,,9.94
3.78,0.75,2018-03-31 12:00:00,4.26,0.84,partly-cloudy-night,51.522287,-0.12584800000000002,,,,rain,1001.93,BL0,Mostly Cloudy,6.82,1522522800,,7.51,312,,10.36
3.25,1.0,2018-03-31 13:00:00,3.72,0.83,cloudy,51.522287,-0.12584800000000002,,,,rain,1003.14,BL0,Overcast,6.45,1522526400,,7.12,313,,10.7
2.47,,2018-03-31 14:00:00,3.4,0.84,clear-night,51.522287,-0.12584800000000002,,,,rain,1004.09,BL0,Clear,5.94,1522530000,,7.27,311,,11.41
2.0,,2018-03-31 15:00:00,3.29,0.85,clear-night,51.522287,-0.12584800000000002,,,,rain,1004.9,BL0,Clear,5.61,1522533600,,6.72,309,,11.69
1.11,,2018-03-31 16:00:00,3.17,0.88,clear-night,51.522287,-0.12584800000000002,,,,rain,1005.74,BL0,Clear,5.01,1522537200,,6.29,310,,12.37
1.05,,2018-03-31 17:00:00,2.71,0.86,clear-night,51.522287,-0.12584800000000002,,,,rain,1006.64,BL0,Clear,4.93,1522540800,,6.77,313,,12.12
0.99,,2018-03-31 18:00:00,2.27,0.85,clear-night,51.522287,-0.12584800000000002,,,,rain,1007.41,BL0,Clear,4.61,1522544400,,7.32,314,,10.55
0.86,,2018-03-31 19:00:00,2.21,0.85,clear-night,51.522287,-0.12584800000000002,,,,rain,1008.01,BL0,Clear,4.53,1522548000,,7.21,308,,10.71
0.5,,2018-03-31 20:00:00,2.14,0.87,clear-night,51.522287,-0.12584800000000002,,,,rain,1008.51,BL0,Clear,4.12,1522551600,,7.23,309,,10.04
0.87,,2018-03-31 21:00:00,2.14,0.87,clear-night,51.522287,-0.12584800000000002,,,,rain,1008.85,BL0,Clear,4.1,1522555200,,7.23,317,,8.54
0.99,,2018-03-31 22:00:00,1.89,0.86,clear-night,51.522287,-0.12584800000000002,,,,rain,1009.55,BL0,Clear,4.09,1522558800,,7.24,312,,8.03
1.31,1.0,2018-03-31 23:00:00,1.86,0.85,cloudy,51.522287,-0.12584800000000002,,,,rain,1010.3,BL0,Overcast,4.09,1522562400,,7.3,307,,7.02
1.82,0.75,2018-04-01 00:00:00,1.91,0.84,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,1010.93,BL0,Mostly Cloudy,4.41,1522566000,,7.28,313,,6.62
1.95,1.0,2018-04-01 01:00:00,1.92,0.83,cloudy,51.522287,-0.12584800000000002,,,,rain,1011.73,BL0,Overcast,4.62,1522569600,,7.36,310,,7.02
3.01,0.75,2018-04-01 02:00:00,1.92,0.79,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,1012.26,BL0,Mostly Cloudy,5.29,1522573200,,7.41,317,,6.23
3.94,0.75,2018-04-01 03:00:00,1.93,0.76,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,1012.61,BL0,Mostly Cloudy,5.81,1522576800,,7.55,326,,5.35
5.62,1.0,2018-04-01 04:00:00,1.33,0.7,cloudy,51.522287,-0.12584800000000002,,,,rain,1012.9,BL0,Overcast,6.36,1522580400,,7.52,300,,3.13
5.39,1.0,2018-04-01 05:00:00,1.38,0.7,cloudy,51.522287,-0.12584800000000002,,,,rain,1013.04,BL0,Overcast,6.44,1522584000,,7.57,300,,3.74
6.82,1.0,2018-04-01 06:00:00,1.08,0.67,cloudy,51.522287,-0.12584800000000002,,,,rain,1013.09,BL0,Overcast,6.82,1522587600,,7.57,271,,2.51
6.94,1.0,2018-04-01 07:00:00,0.96,0.66,cloudy,51.522287,-0.12584800000000002,,,,rain,1012.89,BL0,Overcast,6.94,1522591200,,7.57,243,,1.19
7.19,1.0,2018-04-01 08:00:00,0.94,0.64,cloudy,51.522287,-0.12584800000000002,,,,rain,1012.6,BL0,Overcast,7.19,1522594800,,7.57,155,,1.11
7.43,1.0,2018-04-01 09:00:00,0.57,0.62,cloudy,51.522287,-0.12584800000000002,,,,rain,1012.24,BL0,Overcast,7.43,1522598400,,7.57,142,,1.73
7.33,1.0,2018-04-01 10:00:00,0.89,0.64,cloudy,51.522287,-0.12584800000000002,,,,rain,1011.88,BL0,Overcast,7.33,1522602000,,7.57,110,,2.87
5.59,0.28,2018-04-01 11:00:00,0.93,0.65,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,1011.55,BL0,Partly Cloudy,7.02,1522605600,,7.72,123,,4.79
5.01,0.25,2018-04-01 12:00:00,1.25,0.69,partly-cloudy-night,51.522287,-0.12584800000000002,,,,rain,1011.33,BL0,Partly Cloudy,6.57,1522609200,,7.84,123,,4.95
4.56,0.0,2018-04-01 13:00:00,1.89,0.72,clear-night,51.522287,-0.12584800000000002,,,,rain,1011.22,BL0,Clear,6.5,1522612800,,7.72,129,,5.94
3.67,0.0,2018-04-01 14:00:00,2.36,0.77,clear-night,51.522287,-0.12584800000000002,,,,rain,1010.9,BL0,Clear,6.13,1522616400,,5.98,147,,7.36
1.58,,2018-04-01 15:00:00,2.38,0.87,clear-night,51.522287,-0.12584800000000002,,,,rain,1010.56,BL0,Clear,4.32,1522620000,,4.23,145,,7.04
0.97,,2018-04-01 16:00:00,2.77,0.92,clear-night,51.522287,-0.12584800000000002,,,,rain,1009.81,BL0,Clear,3.92,1522623600,,3.75,120,,7.44
0.88,,2018-04-01 17:00:00,3.17,0.93,clear-night,51.522287,-0.12584800000000002,,,,rain,1008.62,BL0,Clear,4.17,1522627200,,3.91,110,,8.78
0.71,,2018-04-01 18:00:00,3.61,0.96,clear-night,51.522287,-0.12584800000000002,,,,rain,1007.35,BL0,Clear,4.24,1522630800,,3.48,113,,9.8
1.4,,2018-04-01 19:00:00,4.16,0.96,clear-night,51.522287,-0.12584800000000002,,,,rain,1005.93,BL0,Clear,4.71,1522634400,,3.04,120,,9.34
2.24,,2018-04-01 20:00:00,4.86,0.97,clear-night,51.522287,-0.12584800000000002,,,,rain,1004.75,BL0,Clear,5.35,1522638000,,3.47,130,,9.15
3.2,,2018-04-01 21:00:00,5.39,0.96,clear-night,51.522287,-0.12584800000000002,,,,rain,1003.38,BL0,Clear,6.06,1522641600,,3.73,138,,8.78
3.63,,2018-04-01 22:00:00,5.97,0.96,clear-night,51.522287,-0.12584800000000002,,,,rain,1002.41,BL0,Clear,6.55,1522645200,,5.08,155,,9.49
4.17,1.0,2018-04-01 23:00:00,6.31,0.95,cloudy,51.522287,-0.12584800000000002,,,,rain,1001.84,BL0,Overcast,7.02,1522648800,,6.62,162,,9.71
4.6,0.53,2018-04-02 00:00:00,6.16,0.92,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,1001.32,BL0,Partly Cloudy,7.37,1522652400,,6.33,164,,9.67
5.44,0.28,2018-04-02 01:00:00,6.58,0.91,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,1000.89,BL0,Partly Cloudy,8.0,1522656000,,6.46,165,,9.45
6.43,0.28,2018-04-02 02:00:00,6.87,0.86,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,1000.25,BL0,Partly Cloudy,9.06,1522659600,,7.06,166,,11.08
10.21,0.25,2018-04-02 03:00:00,7.57,0.84,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,999.6,BL0,Partly Cloudy,10.21,1522663200,,7.23,177,,11.46
10.53,0.28,2018-04-02 04:00:00,7.68,0.83,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,998.78,BL0,Partly Cloudy,10.53,1522666800,,7.19,172,,11.58
6.87,1.0,2018-04-02 05:00:00,7.73,0.89,cloudy,51.522287,-0.12584800000000002,,,,rain,997.89,BL0,Overcast,9.49,1522670400,,6.75,167,,11.66
6.74,0.7,2018-04-02 06:00:00,7.69,0.89,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,997.5,BL0,Mostly Cloudy,9.45,1522674000,,6.22,176,,12.13
6.63,1.0,2018-04-02 07:00:00,8.06,0.93,cloudy,51.522287,-0.12584800000000002,,,,rain,996.81,BL0,Overcast,9.2,1522677600,,6.1,181,,10.96
7.36,1.0,2018-04-02 08:00:00,8.16,0.9,cloudy,51.522287,-0.12584800000000002,,,,rain,996.23,BL0,Overcast,9.75,1522681200,,6.88,187,,10.73
10.1,1.0,2018-04-02 09:00:00,8.38,0.89,cloudy,51.522287,-0.12584800000000002,,,,rain,995.61,BL0,Overcast,10.1,1522684800,,5.45,189,,10.13
10.13,1.0,2018-04-02 10:00:00,8.36,0.89,cloudy,51.522287,-0.12584800000000002,,,,rain,995.16,BL0,Overcast,10.13,1522688400,,6.46,187,,9.74
10.13,1.0,2018-04-02 11:00:00,8.53,0.9,cloudy,51.522287,-0.12584800000000002,,,,rain,994.91,BL0,Overcast,10.13,1522692000,,6.93,182,,9.13
8.03,0.75,2018-04-02 12:00:00,8.45,0.91,partly-cloudy-night,51.522287,-0.12584800000000002,,,,rain,994.83,BL0,Mostly Cloudy,9.85,1522695600,,6.21,180,,7.95
7.88,,2018-04-02 13:00:00,8.88,0.93,clear-night,51.522287,-0.12584800000000002,,,,rain,994.94,BL0,Clear,9.9,1522699200,,7.3,183,,8.93
7.98,0.0,2018-04-02 14:00:00,8.9,0.93,clear-night,51.522287,-0.12584800000000002,,,,rain,994.94,BL0,Clear,9.98,1522702800,,6.29,191,,8.94
10.27,,2018-04-02 15:00:00,8.89,0.91,clear-night,51.522287,-0.12584800000000002,,,,rain,994.9,BL0,Clear,10.27,1522706400,,7.09,194,,8.91
10.2,,2018-04-02 16:00:00,8.64,0.9,clear-night,51.522287,-0.12584800000000002,,,,rain,994.94,BL0,Clear,10.2,1522710000,,7.54,195,,9.09
10.2,,2018-04-02 17:00:00,8.86,0.91,clear-night,51.522287,-0.12584800000000002,,,,rain,994.69,BL0,Clear,10.2,1522713600,,6.91,193,,9.14
10.26,,2018-04-02 18:00:00,8.88,0.91,clear-night,51.522287,-0.12584800000000002,,,,rain,994.28,BL0,Clear,10.26,1522717200,,6.01,194,,9.66
10.28,,2018-04-02 19:00:00,9.26,0.93,clear-night,51.522287,-0.12584800000000002,,,,rain,993.91,BL0,Clear,10.28,1522720800,,5.12,192,,9.99
10.38,,2018-04-02 20:00:00,9.3,0.93,clear-night,51.522287,-0.12584800000000002,,,,rain,993.49,BL0,Clear,10.38,1522724400,,5.01,191,,11.13
10.26,,2018-04-02 21:00:00,9.27,0.94,clear-night,51.522287,-0.12584800000000002,,,,rain,993.29,BL0,Clear,10.26,1522728000,,5.75,196,,12.38
10.36,,2018-04-02 22:00:00,9.24,0.93,clear-night,51.522287,-0.12584800000000002,,,,rain,993.18,BL0,Clear,10.36,1522731600,,6.72,198,,12.0
10.68,0.75,2018-04-02 23:00:00,9.21,0.91,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,993.26,BL0,Mostly Cloudy,10.68,1522735200,,7.05,199,,11.13
10.39,1.0,2018-04-03 00:00:00,9.27,0.93,cloudy,51.522287,-0.12584800000000002,,,,rain,993.47,BL0,Overcast,10.39,1522738800,,6.22,193,,11.32
10.92,1.0,2018-04-03 01:00:00,9.28,0.9,cloudy,51.522287,-0.12584800000000002,,,,rain,993.5,BL0,Overcast,10.92,1522742400,,6.91,199,,12.14
11.43,0.75,2018-04-03 02:00:00,9.4,0.87,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,993.75,BL0,Mostly Cloudy,11.43,1522746000,,7.17,200,,13.29
11.84,1.0,2018-04-03 03:00:00,9.44,0.85,cloudy,51.522287,-0.12584800000000002,,,,rain,994.03,BL0,Overcast,11.84,1522749600,,6.6,198,,13.38
12.03,0.75,2018-04-03 04:00:00,9.42,0.84,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,994.29,BL0,Mostly Cloudy,12.03,1522753200,,7.52,203,,13.69
12.56,0.75,2018-04-03 05:00:00,8.96,0.79,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,994.34,BL0,Mostly Cloudy,12.56,1522756800,,7.57,209,,14.2
13.07,0.75,2018-04-03 06:00:00,8.65,0.75,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,994.45,BL0,Mostly Cloudy,13.07,1522760400,,7.14,215,,16.2
13.16,1.0,2018-04-03 07:00:00,7.76,0.7,cloudy,51.522287,-0.12584800000000002,,,,rain,994.37,BL0,Overcast,13.16,1522764000,,7.57,215,,15.62
12.92,0.75,2018-04-03 08:00:00,6.88,0.67,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,994.14,BL0,Mostly Cloudy,12.92,1522767600,,7.57,218,,15.49
11.85,0.75,2018-04-03 09:00:00,7.44,0.74,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,994.05,BL0,Mostly Cloudy,11.85,1522771200,,7.57,216,,13.9
11.86,0.52,2018-04-03 10:00:00,7.43,0.74,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,994.42,BL0,Partly Cloudy,11.86,1522774800,,7.57,209,,14.16
11.47,0.75,2018-04-03 11:00:00,7.55,0.77,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,994.72,BL0,Mostly Cloudy,11.47,1522778400,,7.39,210,,12.58
10.71,0.75,2018-04-03 12:00:00,7.24,0.79,partly-cloudy-night,51.522287,-0.12584800000000002,,,,rain,995.1,BL0,Mostly Cloudy,10.71,1522782000,,7.36,207,,10.81
10.05,0.5,2018-04-03 13:00:00,7.23,0.83,partly-cloudy-night,51.522287,-0.12584800000000002,,,,rain,995.58,BL0,Partly Cloudy,10.05,1522785600,,7.57,208,,10.2
7.43,0.21,2018-04-03 14:00:00,7.23,0.86,clear-night,51.522287,-0.12584800000000002,,,,rain,996.06,BL0,Clear,9.48,1522789200,,7.61,197,,8.64
7.27,0.11,2018-04-03 15:00:00,6.94,0.88,clear-night,51.522287,-0.12584800000000002,,,,rain,996.04,BL0,Clear,8.83,1522792800,,7.65,180,,6.16
7.23,0.0,2018-04-03 16:00:00,6.94,0.89,clear-night,51.522287,-0.12584800000000002,,,,rain,995.98,BL0,Clear,8.68,1522796400,,7.82,163,,5.7
6.33,0.0,2018-04-03 17:00:00,6.66,0.9,clear-night,51.522287,-0.12584800000000002,,,,rain,995.59,BL0,Clear,8.17,1522800000,,7.61,152,,6.65
5.68,0.0,2018-04-03 18:00:00,6.62,0.92,clear-night,51.522287,-0.12584800000000002,,,,rain,995.53,BL0,Clear,7.91,1522803600,,7.32,144,,7.9
5.54,0.0,2018-04-03 19:00:00,6.66,0.91,clear-night,51.522287,-0.12584800000000002,,,,rain,995.18,BL0,Clear,8.02,1522807200,,7.15,147,,9.1
6.63,0.0,2018-04-03 20:00:00,6.74,0.87,clear-night,51.522287,-0.12584800000000002,,,,rain,995.04,BL0,Clear,8.82,1522810800,,6.8,153,,8.62
6.34,0.0,2018-04-03 21:00:00,7.18,0.9,clear-night,51.522287,-0.12584800000000002,,,,rain,994.23,BL0,Clear,8.76,1522814400,,7.0,149,,9.61
5.83,0.0,2018-04-03 22:00:00,7.11,0.91,clear-night,51.522287,-0.12584800000000002,,,,rain,993.81,BL0,Clear,8.49,1522818000,,7.68,146,,10.46
5.76,0.24,2018-04-03 23:00:00,6.82,0.89,clear-day,51.522287,-0.12584800000000002,,,,rain,993.38,BL0,Clear,8.56,1522821600,,7.57,156,,11.34
6.55,0.52,2018-04-04 00:00:00,7.21,0.86,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,993.1,BL0,Partly Cloudy,9.43,1522825200,,7.74,162,,13.22
10.78,0.75,2018-04-04 01:00:00,6.83,0.77,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,992.82,BL0,Mostly Cloudy,10.78,1522828800,,7.57,174,,15.54
11.55,1.0,2018-04-04 02:00:00,6.93,0.73,wind,51.522287,-0.12584800000000002,,,,rain,992.95,BL0,Breezy and Overcast,11.55,1522832400,,7.46,184,,19.14
11.73,1.0,2018-04-04 03:00:00,6.14,0.69,wind,51.522287,-0.12584800000000002,,,,rain,992.74,BL0,Breezy and Overcast,11.73,1522836000,,7.36,184,,19.8
11.61,1.0,2018-04-04 04:00:00,6.07,0.69,wind,51.522287,-0.12584800000000002,,,,rain,992.71,BL0,Breezy and Overcast,11.61,1522839600,,7.17,187,,20.56
11.59,1.0,2018-04-04 05:00:00,6.53,0.71,wind,51.522287,-0.12584800000000002,,,,rain,992.62,BL0,Breezy and Overcast,11.59,1522843200,,7.3,193,,21.58
11.01,1.0,2018-04-04 06:00:00,6.56,0.74,wind,51.522287,-0.12584800000000002,,,,rain,992.78,BL0,Breezy and Overcast,11.01,1522846800,,6.4,196,,19.85
10.98,1.0,2018-04-04 07:00:00,6.93,0.76,cloudy,51.522287,-0.12584800000000002,,,,rain,992.67,BL0,Overcast,10.98,1522850400,,6.98,190,,18.63
10.87,1.0,2018-04-04 08:00:00,7.22,0.78,cloudy,51.522287,-0.12584800000000002,,,,rain,992.56,BL0,Overcast,10.87,1522854000,,6.54,203,,18.43
10.93,1.0,2018-04-04 09:00:00,6.97,0.77,cloudy,51.522287,-0.12584800000000002,,,,rain,992.6,BL0,Overcast,10.93,1522857600,,6.8,208,,17.99
10.27,0.75,2018-04-04 10:00:00,7.71,0.84,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,993.04,BL0,Mostly Cloudy,10.27,1522861200,,7.45,213,,16.48
10.19,0.75,2018-04-04 11:00:00,7.68,0.84,partly-cloudy-day,51.522287,-0.12584800000000002,,,,rain,993.73,BL0,Mostly Cloudy,10.19,1522864800,,6.68,218,,14.03
7.11,0.4,2018-04-04 12:00:00,7.63,0.87,partly-cloudy-night,51.522287,-0.12584800000000002,,,,rain,994.57,BL0,Partly Cloudy,9.73,1522868400,,7.29,230,,12.04
10.03,0.75,2018-04-04 13:00:00,7.58,0.85,partly-cloudy-night,51.522287,-0.12584800000000002,,,,rain,995.92,BL0,Mostly Cloudy,10.03,1522872000,,7.33,241,,12.07
6.46,,2018-04-04 14:00:00,7.27,0.85,clear-night,51.522287,-0.12584800000000002,,,,rain,997.25,BL0,Clear,9.59,1522875600,,7.55,258,,15.31
5.29,,2018-04-04 15:00:00,5.42,0.79,wind,51.522287,-0.12584800000000002,,,,rain,998.67,BL0,Breezy,8.88,1522879200,,7.89,272,,17.29
4.08,,2018-04-04 16:00:00,4.08,0.77,wind,51.522287,-0.12584800000000002,,,,rain,1000.27,BL0,Breezy,7.87,1522882800,,7.91,271,,16.54
3.59,,2018-04-04 17:00:00,3.22,0.76,clear-night,51.522287,-0.12584800000000002,,,,rain,1001.36,BL0,Clear,7.21,1522886400,,7.91,271,,14.04
3.34,,2018-04-04 18:00:00,2.78,0.74,clear-night,51.522287,-0.12584800000000002,,,,rain,1002.76,BL0,Clear,7.09,1522890000,,7.91,279,,14.71
2.6,,2018-04-04 19:00:00,2.04,0.73,clear-night,51.522287,-0.12584800000000002,,,,rain,1004.34,BL0,Clear,6.5,1522893600,,7.91,295,,14.62
1.58,,2018-04-04 20:00:00,1.69,0.76,clear-night,51.522287,-0.12584800000000002,,,,rain,1006.3,BL0,Clear,5.56,1522897200,,7.91,307,,13.59
1.38,,2018-04-04 21:00:00,1.55,0.78,clear-night,51.522287,-0.12584800000000002,,,,rain,1007.95,BL0,Clear,5.16,1522900800,,7.91,308,,11.95
1.18,,2018-04-04 22:00:00,1.01,0.75,clear-night,51.522287,-0.12584800000000002,,,,rain,1009.53,BL0,Clear,5.01,1522904400,,7.74,310,,11.97
1.34,0.13,2018-04-04 23:00:00,0.58,0.75,clear-day,51.522287,-0.12584800000000002,,,,rain,1011.4,BL0,Clear,4.65,1522908000,,7.57,311,,9.31
2.06,0.08,2018-04-05 00:00:00,0.84,0.74,clear-day,51.522287,-0.12584800000000002,,,,rain,1012.85,BL0,Clear,5.15,1522911600,,7.57,315,,8.88
2.77,0.07,2018-04-05 01:00:00,0.13,0.66,clear-day,51.522287,-0.12584800000000002,,,,rain,1014.28,BL0,Clear,5.92,1522915200,,7.57,310,,9.88
4.68,0.07,2018-04-05 02:00:00,0.18,0.61,clear-day,51.522287,-0.12584800000000002,,,,rain,1015.36,BL0,Clear,7.15,1522918800,,7.57,314,,8.21
6.02,0.07,2018-04-05 03:00:00,0.12,0.58,clear-day,51.522287,-0.12584800000000002,,,,rain,1016.42,BL0,Clear,7.97,1522922400,,7.57,319,,6.89
7.84,0.07,2018-04-05 04:00:00,-1.78,0.47,clear-day,51.522287,-0.12584800000000002,,,,rain,1017.08,BL0,Clear,9.03,1522926000,,7.57,283,,5.1
10.02,0.17,2018-04-05 05:00:00,-2.32,0.42,clear-day,51.522287,-0.12584800000000002,,,,rain,1017.44,BL0,Clear,10.02,1522929600,,7.57,298,,3.03
11.47,0.17,2018-04-05 06:00:00,-1.71,0.4,clear-day,51.522287,-0.12584800000000002,,,,rain,1017.51,BL0,Clear,11.47,1522933200,,7.8,227,,3.49
12.08,0.07,2018-04-05 07:00:00,-1.89,0.38,clear-day,51.522287,-0.12584800000000002,,,,rain,1017.59,BL0,Clear,12.08,1522936800,,7.8,213,,2.98
12.51,0.17,2018-04-05 08:00:00,-1.86,0.37,clear-day,51.522287,-0.12584800000000002,,,,rain,1017.82,BL0,Clear,12.51,1522940400,,7.8,189,,7.24
11.62,0.17,2018-04-05 09:00:00,-1.92,0.39,clear-day,51.522287,-0.12584800000000002,,,,rain,1017.8,BL0,Clear,11.62,1522944000,,7.63,184,,7.83
11.03,0.17,2018-04-05 10:00:00,0.41,0.48,clear-day,51.522287,-0.12584800000000002,,,,rain,1017.84,BL0,Clear,11.03,1522947600,,7.91,168,,8.04
6.86,0.17,2018-04-05 11:00:00,0.94,0.56,clear-day,51.522287,-0.12584800000000002,,,,rain,1018.18,BL0,Clear,9.27,1522951200,,8.12,174,,10.22
5.67,0.17,2018-04-05 12:00:00,0.66,0.59,clear-night,51.522287,-0.12584800000000002,,,,rain,1018.47,BL0,Clear,8.09,1522954800,,8.12,167,,8.94
4.8,0.22,2018-04-05 13:00:00,0.63,0.64,clear-night,51.522287,-0.12584800000000002,,,,rain,1018.66,BL0,Clear,7.05,1522958400,,8.12,156,,7.3
4.24,0.17,2018-04-05 14:00:00,0.64,0.65,clear-night,51.522287,-0.12584800000000002,,,,rain,1018.65,BL0,Clear,6.67,1522962000,,8.12,147,,7.65
